state,abbreviation,name,price,date
Alabama,AL,Autauga,$3.683,2026-04-25
Alabama,AL,Baldwin,$3.703,2026-04-25
Alabama,AL,Barbour,$3.808,2026-04-25
Alabama,AL,Bibb,$3.848,2026-04-25
Alabama,AL,Blount,$3.793,2026-04-25
Alabama,AL,Bullock,$3.886,2026-04-25
Alabama,AL,Butler,$3.884,2026-04-25
Alabama,AL,Calhoun,$3.733,2026-04-25
Alabama,AL,Chambers,$3.626,2026-04-25
Alabama,AL,Cherokee,$3.654,2026-04-25
Alabama,AL,Chilton,$3.803,2026-04-25
Alabama,AL,Choctaw,$3.866,2026-04-25
Alabama,AL,Clarke,$3.933,2026-04-25
Alabama,AL,Clay,$3.959,2026-04-25
Alabama,AL,Cleburne,$3.836,2026-04-25
Alabama,AL,Coffee,$3.755,2026-04-25
Alabama,AL,Colbert,$3.702,2026-04-25
Alabama,AL,Conecuh,$3.961,2026-04-25
Alabama,AL,Coosa,$3.842,2026-04-25
Alabama,AL,Covington,$3.854,2026-04-25
Alabama,AL,Crenshaw,$3.901,2026-04-25
Alabama,AL,Cullman,$3.744,2026-04-25
Alabama,AL,Dale,$3.760,2026-04-25
Alabama,AL,Dallas,$3.809,2026-04-25
Alabama,AL,De Kalb,$3.714,2026-04-25
Alabama,AL,Elmore,$3.749,2026-04-25
Alabama,AL,Escambia,$3.853,2026-04-25
Alabama,AL,Etowah,$3.640,2026-04-25
Alabama,AL,Fayette,$3.899,2026-04-25
Alabama,AL,Franklin,$3.721,2026-04-25
Alabama,AL,Geneva,$3.828,2026-04-25
Alabama,AL,Greene,$3.915,2026-04-25
Alabama,AL,Hale,$3.821,2026-04-25
Alabama,AL,Henry,$3.736,2026-04-25
Alabama,AL,Houston,$3.721,2026-04-25
Alabama,AL,Jackson,$3.812,2026-04-25
Alabama,AL,Jefferson,$3.706,2026-04-25
Alabama,AL,Lamar,$3.899,2026-04-25
Alabama,AL,Lauderdale,$3.754,2026-04-25
Alabama,AL,Lawrence,$3.790,2026-04-25
Alabama,AL,Lee,$3.699,2026-04-25
Alabama,AL,Limestone,$3.804,2026-04-25
Alabama,AL,Lowndes,$3.892,2026-04-25
Alabama,AL,Macon,$3.864,2026-04-25
Alabama,AL,Madison,$3.765,2026-04-25
Alabama,AL,Marengo,$3.818,2026-04-25
Alabama,AL,Marion,$3.765,2026-04-25
Alabama,AL,Marshall,$3.726,2026-04-25
Alabama,AL,Mobile,$3.672,2026-04-25
Alabama,AL,Monroe,$3.876,2026-04-25
Alabama,AL,Montgomery,$3.783,2026-04-25
Alabama,AL,Morgan,$3.711,2026-04-25
Alabama,AL,Perry,$4.099,2026-04-25
Alabama,AL,Pickens,$3.824,2026-04-25
Alabama,AL,Pike,$3.879,2026-04-25
Alabama,AL,Randolph,$3.838,2026-04-25
Alabama,AL,Russell,$3.782,2026-04-25
Alabama,AL,Shelby,$3.657,2026-04-25
Alabama,AL,Saint Clair,$3.715,2026-04-25
Alabama,AL,Sumter,$3.880,2026-04-25
Alabama,AL,Talladega,$3.701,2026-04-25
Alabama,AL,Tallapoosa,$3.721,2026-04-25
Alabama,AL,Tuscaloosa,$3.717,2026-04-25
Alabama,AL,Walker,$3.686,2026-04-25
Alabama,AL,Washington,$3.921,2026-04-25
Alabama,AL,Wilcox,$4.027,2026-04-25
Alabama,AL,Winston,$3.841,2026-04-25
Alaska,AK,Aleutians East,,2026-04-25
Alaska,AK,Aleutians West,,2026-04-25
Alaska,AK,Anchorage,$4.781,2026-04-25
Alaska,AK,Bethel,,2026-04-25
Alaska,AK,Bristol Bay,,2026-04-25
Alaska,AK,Denali,$4.949,2026-04-25
Alaska,AK,Dillingham,,2026-04-25
Alaska,AK,Fairbanks North Star,$4.741,2026-04-25
Alaska,AK,Haines,$4.889,2026-04-25
Alaska,AK,Juneau,$4.391,2026-04-25
Alaska,AK,Kenai Peninsula,$4.822,2026-04-25
Alaska,AK,Ketchikan Gateway,$4.589,2026-04-25
Alaska,AK,Kodiak Island,$5.649,2026-04-25
Alaska,AK,Matanuska Susitna,$4.700,2026-04-25
Alaska,AK,Nome,,2026-04-25
Alaska,AK,North Slope,,2026-04-25
Alaska,AK,Northwest Arctic,,2026-04-25
Alaska,AK,Lake and Peninsula,,2026-04-25
Alaska,AK,Prince Wales Ketchikan,$4.759,2026-04-25
Alaska,AK,Sitka,$4.329,2026-04-25
Alaska,AK,Skagway Hoonah Angoon,,2026-04-25
Alaska,AK,Southeast Fairbanks,$5.005,2026-04-25
Alaska,AK,Valdez Cordova,$4.991,2026-04-25
