Date,State,City,Regular,Mid-Grade,Premium,Diesel
2024-01-29,Alabama,Anniston-Oxford,2.776,3.132,3.493,3.693
2024-12-29,Alabama,Anniston-Oxford,2.764,3.134,3.533,3.249
2025-01-22,Alabama,Anniston-Oxford,2.845,3.215,3.611,3.385
2025-01-28,Alabama,Anniston-Oxford,2.843,3.214,3.573,3.390
2025-01-29,Alabama,Anniston-Oxford,2.853,3.243,3.599,3.380
2024-01-29,Alabama,Auburn,2.833,3.193,3.588,3.735
2024-12-29,Alabama,Auburn,2.653,3.002,3.455,3.228
2025-01-22,Alabama,Auburn,2.760,3.150,3.512,3.412
2025-01-28,Alabama,Auburn,2.753,3.141,3.534,3.421
2025-01-29,Alabama,Auburn,2.756,3.137,3.547,3.419
2024-01-29,Alabama,Birmingham,2.807,3.222,3.602,3.768
2024-12-29,Alabama,Birmingham,2.724,3.187,3.583,3.337
2025-01-22,Alabama,Birmingham,2.797,3.253,3.667,3.490
2025-01-28,Alabama,Birmingham,2.813,3.275,3.680,3.528
2025-01-29,Alabama,Birmingham,2.826,3.292,3.705,3.535
2024-01-29,Alabama,Daphne-Fairhope-Foley,2.862,3.265,3.632,3.684
2024-12-29,Alabama,Daphne-Fairhope-Foley,2.693,3.109,3.481,3.212
2025-01-22,Alabama,Daphne-Fairhope-Foley,2.811,3.226,3.617,3.448
2025-01-28,Alabama,Daphne-Fairhope-Foley,2.785,3.215,3.581,3.446
2025-01-29,Alabama,Daphne-Fairhope-Foley,2.791,3.213,3.602,3.437
2024-01-29,Alabama,Decatur,2.804,3.204,3.556,3.721
2024-12-29,Alabama,Decatur,2.700,3.095,3.460,3.222
2025-01-22,Alabama,Decatur,2.769,3.182,3.569,3.365
2025-01-28,Alabama,Decatur,2.770,3.183,3.607,3.387
2025-01-29,Alabama,Decatur,2.781,3.172,3.588,3.386
2024-01-29,Alabama,Dothan,2.827,3.223,3.557,3.808
2024-12-29,Alabama,Dothan,2.731,3.121,3.545,3.518
2025-01-22,Alabama,Dothan,2.814,3.210,3.632,3.583
