Date,State,City,Regular,Mid-Grade,Premium,Diesel
2023-12-29,Alabama,Anniston-Oxford,2.797,3.151,3.522,3.755
2024-11-29,Alabama,Anniston-Oxford,2.745,3.151,3.521,3.276
2024-12-22,Alabama,Anniston-Oxford,2.769,3.160,3.541,3.280
2024-12-28,Alabama,Anniston-Oxford,2.767,3.142,3.544,3.268
2024-12-29,Alabama,Anniston-Oxford,2.764,3.134,3.533,3.249
2023-12-29,Alabama,Auburn,2.807,3.156,3.499,3.690
2024-11-29,Alabama,Auburn,2.705,3.098,3.489,3.252
2024-12-22,Alabama,Auburn,2.692,3.108,3.480,3.277
2024-12-28,Alabama,Auburn,2.656,3.018,3.471,3.246
2024-12-29,Alabama,Auburn,2.653,3.002,3.455,3.228
2023-12-29,Alabama,Birmingham,2.810,3.236,3.626,3.790
2024-11-29,Alabama,Birmingham,2.731,3.192,3.591,3.358
2024-12-22,Alabama,Birmingham,2.742,3.210,3.612,3.355
2024-12-28,Alabama,Birmingham,2.727,3.191,3.594,3.346
2024-12-29,Alabama,Birmingham,2.724,3.187,3.583,3.337
2023-12-29,Alabama,Daphne-Fairhope-Foley,2.816,3.245,3.617,3.666
2024-11-29,Alabama,Daphne-Fairhope-Foley,2.704,3.139,3.530,3.235
2024-12-22,Alabama,Daphne-Fairhope-Foley,2.708,3.156,3.493,3.235
2024-12-28,Alabama,Daphne-Fairhope-Foley,2.698,3.114,3.484,3.217
2024-12-29,Alabama,Daphne-Fairhope-Foley,2.693,3.109,3.481,3.212
2023-12-29,Alabama,Decatur,2.750,3.207,3.564,3.735
2024-11-29,Alabama,Decatur,2.676,3.093,3.411,3.225
2024-12-22,Alabama,Decatur,2.699,3.126,3.482,3.215
2024-12-28,Alabama,Decatur,2.704,3.111,3.477,3.214
2024-12-29,Alabama,Decatur,2.700,3.095,3.460,3.222
2023-12-29,Alabama,Dothan,2.837,3.212,3.607,3.816
2024-11-29,Alabama,Dothan,2.780,3.132,3.566,3.491
2024-12-22,Alabama,Dothan,2.748,3.169,3.476,3.525
2024-12-28,Alabama,Dothan,2.749,3.130,3.555,3.524
2024-12-29,Alabama,Dothan,2.731,3.121,3.545,3.518
2023-12-29,Alabama,Florence-Muscle Shoals,2.788,3.161,3.544,3.763
2024-11-29,Alabama,Florence-Muscle Shoals,2.719,3.119,3.510,3.213
2024-12-22,Alabama,Florence-Muscle Shoals,2.771,3.179,3.570,3.225
2024-12-28,Alabama,Florence-Muscle Shoals,2.732,3.138,3.525,3.212
2024-12-29,Alabama,Florence-Muscle Shoals,2.723,3.128,3.525,3.204
2023-12-29,Alabama,Gadsden,2.762,3.112,3.519,3.697
2024-11-29,Alabama,Gadsden,2.658,3.064,3.479,3.217
2024-12-22,Alabama,Gadsden,2.735,3.144,3.572,3.249
2024-12-28,Alabama,Gadsden,2.693,3.133,3.528,3.236
2024-12-29,Alabama,Gadsden,2.691,3.137,3.523,3.204
2023-12-29,Alabama,Huntsville,2.811,3.206,3.571,3.769
2024-11-29,Alabama,Huntsville,2.764,3.158,3.542,3.339
2024-12-22,Alabama,Huntsville,2.746,3.150,3.533,3.310
2024-12-28,Alabama,Huntsville,2.734,3.141,3.527,3.296
2024-12-29,Alabama,Huntsville,2.732,3.126,3.496,3.264
2023-12-29,Alabama,Mobile,2.815,3.270,3.681,3.692
2024-11-29,Alabama,Mobile,2.673,3.100,3.423,3.226
2024-12-22,Alabama,Mobile,2.673,3.165,3.490,3.241
2024-12-28,Alabama,Mobile,2.661,3.097,3.466,3.265
2024-12-29,Alabama,Mobile,2.656,3.088,3.443,3.252
2023-12-29,Alabama,Montgomery,2.844,3.320,3.695,3.809
2024-11-29,Alabama,Montgomery,2.734,3.176,3.574,3.283
2024-12-22,Alabama,Montgomery,2.720,3.164,3.576,3.289
2024-12-28,Alabama,Montgomery,2.714,3.149,3.566,3.273
2024-12-29,Alabama,Montgomery,2.716,3.140,3.538,3.273
2023-12-29,Alabama,Russell County,2.820,3.236,3.569,3.911
2024-11-29,Alabama,Russell County,2.748,3.201,3.551,3.429
2024-12-22,Alabama,Russell County,2.711,3.168,3.526,3.387
2024-12-28,Alabama,Russell County,2.712,3.204,3.535,3.384
2024-12-29,Alabama,Russell County,2.703,3.227,3.544,3.370
2023-12-29,Alabama,Tuscaloosa,2.795,3.206,3.642,3.726
2024-11-29,Alabama,Tuscaloosa,2.697,3.152,3.558,3.294
2024-12-22,Alabama,Tuscaloosa,2.724,3.161,3.548,3.268
2024-12-28,Alabama,Tuscaloosa,2.705,3.155,3.576,3.256
2024-12-29,Alabama,Tuscaloosa,2.705,3.131,3.542,3.262
2023-12-29,Alaska,Anchorage,3.584,3.872,4.070,3.978
2024-11-29,Alaska,Anchorage,3.455,3.756,3.934,3.578
2024-12-22,Alaska,Anchorage,3.345,3.615,3.836,3.537
2024-12-28,Alaska,Anchorage,3.326,3.637,3.833,3.529
2024-12-29,Alaska,Anchorage,3.332,3.623,3.832,3.527
2023-12-29,Alaska,Fairbanks,3.571,3.725,3.911,4.053
2024-11-29,Alaska,Fairbanks,3.395,3.648,3.813,3.673
2024-12-22,Alaska,Fairbanks,3.220,3.454,3.672,3.567
2024-12-28,Alaska,Fairbanks,3.222,3.461,3.666,3.551
2024-12-29,Alaska,Fairbanks,3.222,3.473,3.656,3.544
2023-12-29,Alaska,Juneau,3.662,3.761,3.856,4.176
2024-11-29,Alaska,Juneau,3.506,3.499,3.600,3.536
2024-12-22,Alaska,Juneau,3.482,3.387,3.477,3.515
2024-12-28,Alaska,Juneau,3.229,3.352,3.451,3.503
2024-12-29,Alaska,Juneau,3.227,3.352,3.451,3.503
2023-12-29,Arizona,East Valley,3.458,3.766,4.076,3.959
2024-11-29,Arizona,East Valley,3.269,3.615,3.954,3.496
2024-12-22,Arizona,East Valley,3.168,3.511,3.856,3.426
2024-12-28,Arizona,East Valley,3.152,3.505,3.831,3.428
2024-12-29,Arizona,East Valley,3.145,3.489,3.821,3.420
2023-12-29,Arizona,Flagstaff,3.335,3.608,3.847,4.178
2024-11-29,Arizona,Flagstaff,3.249,3.495,3.869,3.598
2024-12-22,Arizona,Flagstaff,3.087,3.392,3.683,3.549
2024-12-28,Arizona,Flagstaff,3.063,3.317,3.658,3.516
2024-12-29,Arizona,Flagstaff,3.061,3.296,3.655,3.516
2023-12-29,Arizona,Glendale,3.406,3.735,4.054,3.971
2024-11-29,Arizona,Glendale,3.245,3.596,3.910,3.506
2024-12-22,Arizona,Glendale,3.038,3.406,3.695,3.366
2024-12-28,Arizona,Glendale,3.019,3.367,3.671,3.339
2024-12-29,Arizona,Glendale,3.019,3.361,3.678,3.341
2023-12-29,Arizona,Lake Havasu-Kingman,3.432,3.613,3.870,4.149
2024-11-29,Arizona,Lake Havasu-Kingman,3.080,3.307,3.643,3.541
2024-12-22,Arizona,Lake Havasu-Kingman,3.058,3.305,3.643,3.517
2024-12-28,Arizona,Lake Havasu-Kingman,3.028,3.320,3.561,3.507
2024-12-29,Arizona,Lake Havasu-Kingman,3.009,3.269,3.576,3.491
2023-12-29,Arizona,Peoria,3.513,3.803,4.152,4.000
2024-11-29,Arizona,Peoria,3.264,3.611,3.930,3.507
2024-12-22,Arizona,Peoria,3.084,3.439,3.767,3.450
2024-12-28,Arizona,Peoria,3.056,3.390,3.733,3.398
2024-12-29,Arizona,Peoria,3.046,3.397,3.716,3.378
2023-12-29,Arizona,Phoenix Proper,3.437,3.766,4.068,3.975
2024-11-29,Arizona,Phoenix Proper,3.265,3.616,3.934,3.572
2024-12-22,Arizona,Phoenix Proper,3.102,3.447,3.762,3.457
2024-12-28,Arizona,Phoenix Proper,3.073,3.408,3.733,3.461
2024-12-29,Arizona,Phoenix Proper,3.064,3.401,3.731,3.458
2023-12-29,Arizona,Phoenix-Mesa,3.438,3.750,4.051,3.984
2024-11-29,Arizona,Phoenix-Mesa,3.255,3.602,3.925,3.556
2024-12-22,Arizona,Phoenix-Mesa,3.109,3.458,3.775,3.458
2024-12-28,Arizona,Phoenix-Mesa,3.087,3.430,3.755,3.448
2024-12-29,Arizona,Phoenix-Mesa,3.081,3.421,3.748,3.446
2023-12-29,Arizona,Pima County,3.280,3.583,3.872,3.935
2024-11-29,Arizona,Pima County,3.041,3.373,3.700,3.529
2024-12-22,Arizona,Pima County,2.959,3.297,3.622,3.420
2024-12-28,Arizona,Pima County,2.935,3.266,3.591,3.433
2024-12-29,Arizona,Pima County,2.930,3.269,3.586,3.426
2023-12-29,Arizona,Prescott,3.317,3.641,3.934,4.048
2024-11-29,Arizona,Prescott,3.236,3.504,3.870,3.495
2024-12-22,Arizona,Prescott,3.226,3.479,3.786,3.469
2024-12-28,Arizona,Prescott,3.207,3.436,3.775,3.462
2024-12-29,Arizona,Prescott,3.179,3.421,3.765,3.461
2023-12-29,Arizona,Scottsdale,3.474,3.777,4.070,4.220
2024-11-29,Arizona,Scottsdale,3.332,3.658,3.961,3.715
2024-12-22,Arizona,Scottsdale,3.195,3.550,3.837,3.654
2024-12-28,Arizona,Scottsdale,3.192,3.504,3.823,3.611
2024-12-29,Arizona,Scottsdale,3.186,3.497,3.826,3.627
2023-12-29,Arizona,Sierra Vista-Douglas,3.289,3.598,3.931,4.086
2024-11-29,Arizona,Sierra Vista-Douglas,3.232,3.515,3.818,3.563
2024-12-22,Arizona,Sierra Vista-Douglas,3.176,3.469,3.754,3.510
2024-12-28,Arizona,Sierra Vista-Douglas,3.150,3.453,3.731,3.502
2024-12-29,Arizona,Sierra Vista-Douglas,3.154,3.453,3.761,3.502
2023-12-29,Arizona,Tucson,3.265,3.564,3.855,3.936
2024-11-29,Arizona,Tucson,3.045,3.384,3.712,3.537
2024-12-22,Arizona,Tucson,2.962,3.305,3.627,3.425
2024-12-28,Arizona,Tucson,2.936,3.272,3.594,3.438
2024-12-29,Arizona,Tucson,2.931,3.273,3.588,3.431
2023-12-29,Arizona,West Valley,3.440,3.760,4.076,3.972
2024-11-29,Arizona,West Valley,3.245,3.601,3.913,3.498
2024-12-22,Arizona,West Valley,3.044,3.410,3.716,3.393
2024-12-28,Arizona,West Valley,3.019,3.368,3.688,3.350
2024-12-29,Arizona,West Valley,3.016,3.367,3.686,3.345
2023-12-29,Arizona,Yuma,3.381,3.784,3.994,4.412
2024-11-29,Arizona,Yuma,3.156,3.473,3.763,3.400
2024-12-22,Arizona,Yuma,3.077,3.402,3.709,3.383
2024-12-28,Arizona,Yuma,2.992,3.310,3.630,3.401
2024-12-29,Arizona,Yuma,2.984,3.312,3.624,3.415
2023-12-29,Arkansas,Fayetteville-Springdale-Rogers,2.617,2.976,3.277,3.493
2024-11-29,Arkansas,Fayetteville-Springdale-Rogers,2.545,2.925,3.235,3.060
2024-12-22,Arkansas,Fayetteville-Springdale-Rogers,2.658,3.029,3.332,3.071
2024-12-28,Arkansas,Fayetteville-Springdale-Rogers,2.632,2.991,3.295,3.032
2024-12-29,Arkansas,Fayetteville-Springdale-Rogers,2.633,2.996,3.309,3.032
2023-12-29,Arkansas,Fort Smith (AR only),2.619,2.989,3.345,3.732
2024-11-29,Arkansas,Fort Smith (AR only),2.531,2.895,3.221,3.141
2024-12-22,Arkansas,Fort Smith (AR only),2.600,3.019,3.318,3.082
2024-12-28,Arkansas,Fort Smith (AR only),2.583,2.969,3.367,3.079
2024-12-29,Arkansas,Fort Smith (AR only),2.580,2.948,3.339,3.079
2023-12-29,Arkansas,Hot Springs,2.629,3.073,3.454,3.714
2024-11-29,Arkansas,Hot Springs,2.612,3.067,3.481,3.221
2024-12-22,Arkansas,Hot Springs,2.641,3.079,3.473,3.175
2024-12-28,Arkansas,Hot Springs,2.633,3.093,3.471,3.167
2024-12-29,Arkansas,Hot Springs,2.619,3.097,3.495,3.173
2023-12-29,Arkansas,Jonesboro,2.652,3.046,3.417,3.708
2024-11-29,Arkansas,Jonesboro,2.606,2.978,3.382,3.256
2024-12-22,Arkansas,Jonesboro,2.638,3.006,3.373,3.215
2024-12-28,Arkansas,Jonesboro,2.602,2.967,3.342,3.210
2024-12-29,Arkansas,Jonesboro,2.594,2.958,3.336,3.211
2023-12-29,Arkansas,Little Rock-North Little Rock,2.656,3.069,3.459,3.643
2024-11-29,Arkansas,Little Rock-North Little Rock,2.605,3.054,3.429,3.144
2024-12-22,Arkansas,Little Rock-North Little Rock,2.651,3.081,3.470,3.139
2024-12-28,Arkansas,Little Rock-North Little Rock,2.623,3.048,3.438,3.130
2024-12-29,Arkansas,Little Rock-North Little Rock,2.619,3.030,3.424,3.125
2023-12-29,Arkansas,Pine Bluff,2.767,3.252,3.631,3.680
2024-11-29,Arkansas,Pine Bluff,2.707,3.196,3.630,3.271
2024-12-22,Arkansas,Pine Bluff,2.631,3.114,3.567,3.240
2024-12-28,Arkansas,Pine Bluff,2.635,3.097,3.579,3.218
2024-12-29,Arkansas,Pine Bluff,2.634,3.091,3.574,3.213
2023-12-29,Arkansas,Texarkana (AR only),2.719,3.124,3.438,3.637
2024-11-29,Arkansas,Texarkana (AR only),2.660,3.045,3.393,3.256
2024-12-22,Arkansas,Texarkana (AR only),2.661,3.026,3.375,3.136
2024-12-28,Arkansas,Texarkana (AR only),2.663,3.011,3.363,3.150
2024-12-29,Arkansas,Texarkana (AR only),2.663,2.988,3.360,3.165
2023-12-29,Arkansas,West Memphis,2.813,3.116,3.554,3.568
2024-11-29,Arkansas,West Memphis,2.704,3.140,3.620,3.181
2024-12-22,Arkansas,West Memphis,2.695,3.061,3.448,3.139
2024-12-28,Arkansas,West Memphis,2.671,3.051,3.477,3.186
2024-12-29,Arkansas,West Memphis,2.678,3.048,3.462,3.134
2023-12-29,California,Bakersfield,4.772,4.968,5.197,5.744
2024-11-29,California,Bakersfield,4.404,4.607,4.857,5.004
2024-12-22,California,Bakersfield,4.263,4.523,4.707,4.885
2024-12-28,California,Bakersfield,4.286,4.449,4.712,4.889
2024-12-29,California,Bakersfield,4.267,4.453,4.677,4.851
2023-12-29,California,Chico-Paradise,4.460,4.685,4.761,5.165
2024-11-29,California,Chico-Paradise,4.252,4.434,4.596,4.598
2024-12-22,California,Chico-Paradise,4.118,4.248,4.470,4.530
2024-12-28,California,Chico-Paradise,4.112,4.252,4.519,4.511
2024-12-29,California,Chico-Paradise,4.105,4.261,4.448,4.488
2023-12-29,California,El Centro,4.396,4.591,4.801,5.597
2024-11-29,California,El Centro,4.328,4.553,4.751,4.802
2024-12-22,California,El Centro,4.229,4.425,4.637,4.743
2024-12-28,California,El Centro,4.237,4.417,4.607,4.726
2024-12-29,California,El Centro,4.240,4.422,4.617,4.716
2023-12-29,California,Fresno,4.545,4.752,4.960,5.465
2024-11-29,California,Fresno,4.359,4.596,4.797,4.895
2024-12-22,California,Fresno,4.221,4.482,4.675,4.831
2024-12-28,California,Fresno,4.233,4.504,4.690,4.866
2024-12-29,California,Fresno,4.245,4.514,4.691,4.841
2023-12-29,California,Hanford-Corcoran,4.500,4.685,4.740,5.494
2024-11-29,California,Hanford-Corcoran,4.234,4.437,4.684,4.852
2024-12-22,California,Hanford-Corcoran,4.093,4.368,4.552,4.861
2024-12-28,California,Hanford-Corcoran,4.144,4.255,4.576,4.790
2024-12-29,California,Hanford-Corcoran,4.135,4.324,4.586,4.824
2023-12-29,California,Los Angeles-Long Beach,4.744,4.959,5.097,5.606
2024-11-29,California,Los Angeles-Long Beach,4.446,4.668,4.824,4.896
2024-12-22,California,Los Angeles-Long Beach,4.391,4.606,4.757,4.845
2024-12-28,California,Los Angeles-Long Beach,4.404,4.615,4.778,4.854
2024-12-29,California,Los Angeles-Long Beach,4.408,4.615,4.779,4.836
2023-12-29,California,Madera-Chowchilla,4.537,4.796,5.003,5.476
2024-11-29,California,Madera-Chowchilla,4.399,4.581,4.844,4.988
2024-12-22,California,Madera-Chowchilla,4.212,4.454,4.676,4.946
2024-12-28,California,Madera-Chowchilla,4.234,4.422,4.706,4.928
2024-12-29,California,Madera-Chowchilla,4.220,4.395,4.683,4.924
2023-12-29,California,Merced,4.526,4.705,4.964,5.479
2024-11-29,California,Merced,4.311,4.565,4.828,4.938
2024-12-22,California,Merced,4.179,4.407,4.678,4.941
2024-12-28,California,Merced,4.178,4.427,4.641,4.951
2024-12-29,California,Merced,4.194,4.442,4.665,4.966
2023-12-29,California,Modesto,4.385,4.613,4.809,5.327
2024-11-29,California,Modesto,4.161,4.388,4.621,4.845
2024-12-22,California,Modesto,4.041,4.281,4.517,4.811
2024-12-28,California,Modesto,4.074,4.298,4.531,4.839
2024-12-29,California,Modesto,4.094,4.328,4.564,4.810
2023-12-29,California,Napa,4.818,4.958,5.143,5.450
2024-11-29,California,Napa,4.616,4.786,4.933,4.968
2024-12-22,California,Napa,4.405,4.563,4.757,4.861
2024-12-28,California,Napa,4.437,4.574,4.783,4.868
2024-12-29,California,Napa,4.456,4.584,4.823,4.892
2023-12-29,California,Oakland,4.692,4.907,5.083,5.522
2024-11-29,California,Oakland,4.454,4.704,4.874,4.928
2024-12-22,California,Oakland,4.319,4.569,4.736,4.833
