Date,State,City,Regular,Mid-Grade,Premium,Diesel
2023-12-05,Alabama,Anniston-Oxford,2.821,3.203,3.534,3.857
2024-11-05,Alabama,Anniston-Oxford,2.807,3.210,3.596,3.295
2024-11-28,Alabama,Anniston-Oxford,2.745,3.157,3.540,3.282
2024-12-04,Alabama,Anniston-Oxford,2.776,3.195,3.601,3.312
2024-12-05,Alabama,Anniston-Oxford,2.766,3.194,3.596,3.335
2023-12-05,Alabama,Auburn,2.819,3.243,3.554,3.856
2024-11-05,Alabama,Auburn,2.716,3.129,3.453,3.241
2024-11-28,Alabama,Auburn,2.709,3.111,3.478,3.253
2024-12-04,Alabama,Auburn,2.723,3.140,3.562,3.283
2024-12-05,Alabama,Auburn,2.724,3.128,3.551,3.277
2023-12-05,Alabama,Birmingham,2.867,3.286,3.659,3.934
2024-11-05,Alabama,Birmingham,2.788,3.266,3.650,3.365
2024-11-28,Alabama,Birmingham,2.734,3.199,3.610,3.359
2024-12-04,Alabama,Birmingham,2.750,3.231,3.629,3.395
2024-12-05,Alabama,Birmingham,2.757,3.233,3.622,3.394
2023-12-05,Alabama,Daphne-Fairhope-Foley,2.825,3.214,3.587,3.780
2024-11-05,Alabama,Daphne-Fairhope-Foley,2.768,3.210,3.566,3.213
2024-11-28,Alabama,Daphne-Fairhope-Foley,2.722,3.142,3.531,3.228
2024-12-04,Alabama,Daphne-Fairhope-Foley,2.743,3.174,3.548,3.236
2024-12-05,Alabama,Daphne-Fairhope-Foley,2.747,3.182,3.565,3.248
2023-12-05,Alabama,Decatur,2.794,3.242,3.631,3.863
2024-11-05,Alabama,Decatur,2.731,3.166,3.567,3.267
2024-11-28,Alabama,Decatur,2.672,3.103,3.457,3.220
2024-12-04,Alabama,Decatur,2.688,3.159,3.519,3.248
2024-12-05,Alabama,Decatur,2.681,3.117,3.510,3.248
2023-12-05,Alabama,Dothan,2.883,3.269,3.616,3.965
2024-11-05,Alabama,Dothan,2.832,3.255,3.636,3.505
2024-11-28,Alabama,Dothan,2.788,3.129,3.568,3.511
2024-12-04,Alabama,Dothan,2.831,3.217,3.621,3.552
2024-12-05,Alabama,Dothan,2.842,3.232,3.588,3.546
2023-12-05,Alabama,Florence-Muscle Shoals,2.816,3.201,3.585,3.965
2024-11-05,Alabama,Florence-Muscle Shoals,2.775,3.203,3.588,3.246
2024-11-28,Alabama,Florence-Muscle Shoals,2.724,3.143,3.516,3.233
2024-12-04,Alabama,Florence-Muscle Shoals,2.799,3.231,3.644,3.283
2024-12-05,Alabama,Florence-Muscle Shoals,2.783,3.211,3.634,3.280
2023-12-05,Alabama,Gadsden,2.740,3.118,3.512,3.852
