Date,State,City,Regular,Mid-Grade,Premium,Diesel
2024-01-04,Alabama,Anniston-Oxford,2.769,3.091,3.510,3.740
2024-12-04,Alabama,Anniston-Oxford,2.776,3.195,3.601,3.312
2024-12-28,Alabama,Anniston-Oxford,2.767,3.142,3.544,3.268
2025-01-03,Alabama,Anniston-Oxford,2.801,3.200,3.549,3.311
2025-01-04,Alabama,Anniston-Oxford,2.794,3.211,3.561,3.307
2024-01-04,Alabama,Auburn,2.784,3.125,3.468,3.682
2024-12-04,Alabama,Auburn,2.723,3.140,3.562,3.283
2024-12-28,Alabama,Auburn,2.656,3.018,3.471,3.246
2025-01-03,Alabama,Auburn,2.686,3.063,3.479,3.288
2025-01-04,Alabama,Auburn,2.671,3.043,3.438,3.290
2024-01-04,Alabama,Birmingham,2.785,3.217,3.614,3.767
2024-12-04,Alabama,Birmingham,2.750,3.231,3.629,3.395
2024-12-28,Alabama,Birmingham,2.727,3.191,3.594,3.346
2025-01-03,Alabama,Birmingham,2.729,3.184,3.603,3.369
2025-01-04,Alabama,Birmingham,2.757,3.208,3.630,3.377
2024-01-04,Alabama,Daphne-Fairhope-Foley,2.780,3.156,3.520,3.631
2024-12-04,Alabama,Daphne-Fairhope-Foley,2.743,3.174,3.548,3.236
2024-12-28,Alabama,Daphne-Fairhope-Foley,2.698,3.114,3.484,3.217
2025-01-03,Alabama,Daphne-Fairhope-Foley,2.713,3.141,3.500,3.232
2025-01-04,Alabama,Daphne-Fairhope-Foley,2.713,3.134,3.506,3.235
2024-01-04,Alabama,Decatur,2.730,3.138,3.525,3.733
2024-12-04,Alabama,Decatur,2.688,3.159,3.519,3.248
2024-12-28,Alabama,Decatur,2.704,3.111,3.477,3.214
2025-01-03,Alabama,Decatur,2.691,3.115,3.511,3.205
2025-01-04,Alabama,Decatur,2.704,3.133,3.535,3.228
2024-01-04,Alabama,Dothan,2.818,3.192,3.542,3.827
2024-12-04,Alabama,Dothan,2.831,3.217,3.621,3.552
2024-12-28,Alabama,Dothan,2.749,3.130,3.555,3.524
2025-01-03,Alabama,Dothan,2.750,3.179,3.524,3.493
2025-01-04,Alabama,Dothan,2.761,3.155,3.536,3.494
2024-01-04,Alabama,Florence-Muscle Shoals,2.730,3.110,3.514,3.726
2024-12-04,Alabama,Florence-Muscle Shoals,2.799,3.231,3.644,3.283
2024-12-28,Alabama,Florence-Muscle Shoals,2.732,3.138,3.525,3.212
2025-01-03,Alabama,Florence-Muscle Shoals,2.771,3.184,3.577,3.238
2025-01-04,Alabama,Florence-Muscle Shoals,2.784,3.199,3.600,3.238
2024-01-04,Alabama,Gadsden,2.730,3.124,3.510,3.687
2024-12-04,Alabama,Gadsden,2.707,3.087,3.528,3.275
2024-12-28,Alabama,Gadsden,2.693,3.133,3.528,3.236
2025-01-03,Alabama,Gadsden,2.687,3.095,3.472,3.253
2025-01-04,Alabama,Gadsden,2.724,3.134,3.497,3.287
2024-01-04,Alabama,Huntsville,2.784,3.173,3.572,3.775
2024-12-04,Alabama,Huntsville,2.792,3.237,3.596,3.383
2024-12-28,Alabama,Huntsville,2.734,3.141,3.527,3.296
2025-01-03,Alabama,Huntsville,2.743,3.162,3.554,3.309
2025-01-04,Alabama,Huntsville,2.756,3.146,3.549,3.327
2024-01-04,Alabama,Mobile,2.785,3.261,3.648,3.644
2024-12-04,Alabama,Mobile,2.702,3.168,3.538,3.290
2024-12-28,Alabama,Mobile,2.661,3.097,3.466,3.265
2025-01-03,Alabama,Mobile,2.691,3.148,3.497,3.293
2025-01-04,Alabama,Mobile,2.700,3.169,3.505,3.316
2024-01-04,Alabama,Montgomery,2.820,3.266,3.686,3.794
2024-12-04,Alabama,Montgomery,2.775,3.240,3.640,3.327
2024-12-28,Alabama,Montgomery,2.714,3.149,3.566,3.273
2025-01-03,Alabama,Montgomery,2.729,3.179,3.598,3.287
2025-01-04,Alabama,Montgomery,2.747,3.192,3.625,3.287
2024-01-04,Alabama,Russell County,2.825,3.265,3.542,3.907
2024-12-04,Alabama,Russell County,2.740,3.188,3.524,3.424
2024-12-28,Alabama,Russell County,2.712,3.204,3.535,3.384
2025-01-03,Alabama,Russell County,2.707,3.210,3.510,3.368
2025-01-04,Alabama,Russell County,2.709,3.198,3.529,3.361
2024-01-04,Alabama,Tuscaloosa,2.766,3.183,3.592,3.721
2024-12-04,Alabama,Tuscaloosa,2.723,3.173,3.604,3.275
2024-12-28,Alabama,Tuscaloosa,2.705,3.155,3.576,3.256
2025-01-03,Alabama,Tuscaloosa,2.708,3.176,3.586,3.294
2025-01-04,Alabama,Tuscaloosa,2.720,3.164,3.579,3.290
2024-01-04,Alaska,Anchorage,3.582,3.869,4.065,3.922
2024-12-04,Alaska,Anchorage,3.406,3.723,3.939,3.572
2024-12-28,Alaska,Anchorage,3.326,3.637,3.833,3.529
2025-01-03,Alaska,Anchorage,3.306,3.593,3.852,3.527
2025-01-04,Alaska,Anchorage,3.306,3.593,3.844,3.522
2024-01-04,Alaska,Fairbanks,3.571,3.748,3.954,4.006
2024-12-04,Alaska,Fairbanks,3.412,3.643,3.864,3.644
2024-12-28,Alaska,Fairbanks,3.222,3.461,3.666,3.551
2025-01-03,Alaska,Fairbanks,3.246,3.456,3.681,3.577
2025-01-04,Alaska,Fairbanks,3.225,3.446,3.661,3.580
2024-01-04,Alaska,Juneau,3.904,3.752,3.849,4.156
2024-12-04,Alaska,Juneau,3.583,3.507,3.607,3.527
2024-12-28,Alaska,Juneau,3.229,3.352,3.451,3.503
2025-01-03,Alaska,Juneau,3.313,3.361,3.461,3.497
2025-01-04,Alaska,Juneau,3.464,3.361,3.591,3.497
2024-01-04,Arizona,East Valley,3.383,3.728,4.005,3.930
2024-12-04,Arizona,East Valley,3.260,3.612,3.944,3.475
2024-12-28,Arizona,East Valley,3.152,3.505,3.831,3.428
2025-01-03,Arizona,East Valley,3.123,3.459,3.797,3.402
2025-01-04,Arizona,East Valley,3.123,3.464,3.801,3.412
2024-01-04,Arizona,Flagstaff,3.325,3.548,3.864,4.170
2024-12-04,Arizona,Flagstaff,3.211,3.504,3.869,3.608
2024-12-28,Arizona,Flagstaff,3.063,3.317,3.658,3.516
2025-01-03,Arizona,Flagstaff,3.066,3.342,3.689,3.508
2025-01-04,Arizona,Flagstaff,3.081,3.341,3.687,3.514
2024-01-04,Arizona,Glendale,3.382,3.731,4.007,3.914
2024-12-04,Arizona,Glendale,3.230,3.599,3.891,3.502
2024-12-28,Arizona,Glendale,3.019,3.367,3.671,3.339
2025-01-03,Arizona,Glendale,3.026,3.351,3.670,3.355
2025-01-04,Arizona,Glendale,3.016,3.365,3.693,3.359
2024-01-04,Arizona,Lake Havasu-Kingman,3.428,3.561,3.880,4.101
2024-12-04,Arizona,Lake Havasu-Kingman,3.085,3.352,3.634,3.531
2024-12-28,Arizona,Lake Havasu-Kingman,3.028,3.320,3.561,3.507
2025-01-03,Arizona,Lake Havasu-Kingman,3.023,3.271,3.547,3.512
2025-01-04,Arizona,Lake Havasu-Kingman,3.046,3.259,3.579,3.508
2024-01-04,Arizona,Peoria,3.489,3.876,4.192,3.951
2024-12-04,Arizona,Peoria,3.251,3.616,3.928,3.507
2024-12-28,Arizona,Peoria,3.056,3.390,3.733,3.398
2025-01-03,Arizona,Peoria,3.038,3.407,3.700,3.398
2025-01-04,Arizona,Peoria,3.028,3.415,3.714,3.394
2024-01-04,Arizona,Phoenix Proper,3.349,3.717,3.986,3.941
2024-12-04,Arizona,Phoenix Proper,3.251,3.591,3.917,3.556
2024-12-28,Arizona,Phoenix Proper,3.073,3.408,3.733,3.461
2025-01-03,Arizona,Phoenix Proper,3.048,3.388,3.702,3.448
2025-01-04,Arizona,Phoenix Proper,3.038,3.401,3.702,3.454
2024-01-04,Arizona,Phoenix-Mesa,3.375,3.726,4.006,3.948
2024-12-04,Arizona,Phoenix-Mesa,3.242,3.587,3.909,3.543
2024-12-28,Arizona,Phoenix-Mesa,3.087,3.430,3.755,3.448
2025-01-03,Arizona,Phoenix-Mesa,3.073,3.411,3.734,3.441
2025-01-04,Arizona,Phoenix-Mesa,3.069,3.420,3.736,3.446
2024-01-04,Arizona,Pima County,3.195,3.546,3.822,3.908
2024-12-04,Arizona,Pima County,3.010,3.347,3.663,3.514
2024-12-28,Arizona,Pima County,2.935,3.266,3.591,3.433
2025-01-03,Arizona,Pima County,2.892,3.252,3.555,3.434
2025-01-04,Arizona,Pima County,2.900,3.245,3.559,3.425
2024-01-04,Arizona,Prescott,3.300,3.596,3.891,4.023
2024-12-04,Arizona,Prescott,3.240,3.524,3.832,3.471
2024-12-28,Arizona,Prescott,3.207,3.436,3.775,3.462
2025-01-03,Arizona,Prescott,3.164,3.435,3.784,3.443
2025-01-04,Arizona,Prescott,3.168,3.436,3.740,3.494
2024-01-04,Arizona,Scottsdale,3.483,3.800,4.066,4.163
2024-12-04,Arizona,Scottsdale,3.324,3.652,3.950,3.720
2024-12-28,Arizona,Scottsdale,3.192,3.504,3.823,3.611
2025-01-03,Arizona,Scottsdale,3.177,3.501,3.808,3.607
2025-01-04,Arizona,Scottsdale,3.159,3.507,3.810,3.620
